Ration_ID,Aadhaar_ID,Phone_No,Name,Age,Gender,Address,Income_Level,Subsidy_Availed,Num_Dependents,Dependent1_Name,Dependent1_Age,Dependent1_Relation,Dependent1_Aadhaar,Dependent2_Name,Dependent2_Age,Dependent2_Relation,Dependent2_Aadhaar,Dependent3_Name,Dependent3_Age,Dependent3_Relation,Dependent3_Aadhaar,Dependent4_Name,Dependent4_Age,Dependent4_Relation,Dependent4_Aadhaar,Dependent5_Name,Dependent5_Age,Dependent5_Relation,Dependent5_Aadhaar,Wheat_Entitled,Wheat_Claimed,Rice_Entitled,Rice_Claimed,Kerosene_Entitled,Kerosene_Claimed,Sugar_Entitled,Sugar_Claimed,Salt_Entitled,Salt_Claimed,SoyabeanOil_Entitled,SoyabeanOil_Claimed,PalmOil_Entitled,PalmOil_Claimed,Masoor_Entitled,Masoor_Claimed,Moong_Entitled,Moong_Claimed,Chana_Entitled,Chana_Claimed,Total_Entitlement,Total_Claimed,Claimed_vs_Entitled_Percent,Fraud_Label,Remarks,Duplicate_Aadhaar_Flag,duplicate_rationID_flag,Duplicate_Mobile_Flag,Income_Subsidy_Mismatch,Over_Claim_Flag,Dep_Fraud,Age_Fraud
5248191319,919605042119,8174816737,Advaith Vala,11,Female,"43, Tak Marg, Navi Mumbai 412516",High,Yes,1,Tejas,67.0,Father,356409226382.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,30.79,16,20.35,4,4.91,4,7.46,1.0,1.31,2,3.98,2,3.53,1.5,1.92,1.5,2.12,1.5,2.29,53.5,78.66,147.03,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
8476050638,623292721053,6114051683,Anya Narain,127,Male,"H.No. 53, Chanda Zila, Vadodara-373291",Low,No,1,Daksh,51.0,Father,918680023340.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,28.98,16,19.86,4,6.47,4,5.63,1.0,1.98,2,3.67,2,2.84,1.5,2.69,1.5,2.2,1.5,2.02,53.5,76.34,142.69,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
1483753395,967853440164,6376840209,Alka Chatterjee,119,Female,"69, Madan Path, Rampur-549578",High,Yes,1,Brinda,43.0,Mother,820840778535.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,28.08,16,23.16,4,7.62,4,6.76,1.0,1.7,2,2.55,2,3.3,1.5,2.48,1.5,2.88,1.5,2.44,53.5,80.97,151.35,1,Duplicate Aadhaar detected; Shared mobile number across multiple households; High-income household availing subsidy; Overclaim detected beyond entitled quota,1,0,1,1,1,0,0
5691939272,564656998211,9327209307,Nitesh Deshpande,113,Female,"48, Suresh Path, Deoghar-673476",High,Yes,5,Kritika,27.0,Son,353268507860.0,Yahvi,32.0,Mother,707221632626.0,Dayamai,89.0,Mother,701442445599.0,Mohini,73.0,Father,905340269334.0,Ayaan,76.0,Mother,475048261432.0,60,95.6,48,61.11,12,20.64,12,19.52,3.0,4.27,6,9.14,6,11.95,4.5,7.87,4.5,7.18,4.5,8.85,160.5,246.13,153.35,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
9944044361,793403799437,8636552928,Akshay Manda,11,Female,"273, Tata Road, Bhusawal-096069",Medium,No,8,Laban,51.0,Father,248270086747.0,Ucchal,24.0,Spouse,703870198893.0,Ranveer,37.0,Spouse,624158715741.0,Harita,88.0,Spouse,846954479958.0,Qarin,28.0,Spouse,579110248937.0,90,123.75,72,136.89,18,24.12,18,34.64,4.5,6.74,9,11.74,9,15.27,6.75,10.53,6.75,8.23,6.75,8.95,240.75,380.86,158.2,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
7078191748,294804784428,7394183447,Aishani Dara,45,Male,"H.No. 34, Srinivasan Path, Asansol-182180",High,Yes,3,Ubika,11.0,Father,417709531755.0,Prisha,64.0,Mother,506348977519.0,Rushil,41.0,Father,563335824998.0,0,0.0,0,0.0,0,0.0,0,0.0,40,53.0,32,59.62,8,13.26,8,10.51,2.0,3.48,4,5.42,4,6.48,3.0,4.16,3.0,4.68,3.0,3.8,107.0,164.41,153.65,1,Shared mobile number across multiple households; High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,1,1,1,0,0
4458911380,307577785367,7426877506,Raagini Das,40,Female,"H.No. 112, Dhar Chowk, South Dumdum 730896",High,Yes,6,Bhavna,24.0,Mother,631627827955.0,Finn,33.0,Daughter,552623907314.0,Abeer,50.0,Mother,721102848161.0,Chakradev,80.0,Daughter,949843064957.0,Vanya,50.0,Son,230654543882.0,70,118.29,56,94.72,14,25.61,14,19.93,3.5,4.98,7,12.4,7,8.76,5.25,7.9,5.25,6.42,5.25,9.96,187.25,308.97,165.0,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
6974210150,621262521880,9549635822,Jalsa Sant,36,Female,"089, Madan Ganj, Barasat 969043",Medium,Yes,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,17.08,8,15.13,2,3.88,2,3.44,0.5,0.89,1,1.34,1,1.66,0.75,1.22,0.75,1.42,0.75,1.23,26.75,47.29,176.79,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
5613432115,232880402009,8268712539,Udant Sankaran,16,Female,"59, Kakar, Purnia 397341",Medium,Yes,3,Ranbir,2.0,Daughter,122034811209.0,Eiravati,55.0,Father,854306679786.0,Dayita,67.0,Mother,631003550215.0,0,0.0,0,0.0,0,0.0,0,0.0,40,76.26,32,52.81,8,10.84,8,12.69,2.0,3.43,4,7.25,4,4.95,3.0,5.33,3.0,5.88,3.0,4.33,107.0,183.77,171.75,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
8682358344,799825377832,9932586836,Sanaya Vyas,116,Male,"339, Dhaliwal Marg, Pallavaram 247279",Low,No,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,16.4,8,13.6,2,2.99,2,3.85,0.5,0.72,1,1.22,1,1.28,0.75,1.45,0.75,1.32,0.75,0.95,26.75,43.78,163.66,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
3833303115,694631324352,9798116230,Avni Mane,56,Female,"H.No. 52, Mishra Path, Hosur-899674",Low,Yes,9,Zaid,13.0,Daughter,370978248545.0,Gaurangi,26.0,Father,422940485546.0,Urmi,44.0,Spouse,287538692852.0,Radhika,29.0,Spouse,792727360322.0,Warinder,26.0,Daughter,261759839050.0,100,180.59,80,144.1,20,38.69,20,29.1,5.0,6.65,10,18.47,10,13.91,7.5,13.53,7.5,10.59,7.5,14.98,267.5,470.61,175.93,1,Duplicate Aadhaar detected; Ration ID duplicated across households; Overclaim detected beyond entitled quota; Dependents exceed legal limit,1,1,0,0,1,1,0
1384542990,357450887811,9924617186,Vincent Krish,28,Male,"H.No. 83, Sridhar Nagar, Jalandhar 473247",High,Yes,9,Ikshita,7.0,Spouse,604564982315.0,Vihaan,33.0,Son,482871026597.0,Yamini,20.0,Mother,888616427463.0,Eshana,36.0,Daughter,327929008991.0,Advay,2.0,Spouse,440730901370.0,100,187.22,80,143.79,20,30.66,20,35.98,5.0,8.29,10,16.85,10,17.59,7.5,10.36,7.5,10.99,7.5,9.87,267.5,471.6,176.3,1,Shared mobile number across multiple households; High-income household availing subsidy; Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,1,1,1,1,0
4727831575,566982890161,6418156181,Charvi Iyer,66,Male,"H.No. 091, Mandal Street, Pune-921364",High,Yes,10,Omaja,22.0,Father,796800812507.0,Amol,90.0,Son,177654604846.0,Onveer,45.0,Father,679515486856.0,Darika,84.0,Daughter,483244086711.0,Wazir,27.0,Spouse,998375041657.0,110,205.86,88,154.48,22,40.78,22,43.86,5.5,8.05,11,13.61,11,16.19,8.25,10.48,8.25,12.16,8.25,14.78,294.25,520.25,176.81,1,Duplicate Aadhaar detected; High-income household availing subsidy; Overclaim detected beyond entitled quota; Dependents exceed legal limit,1,0,0,1,1,1,0
2828562611,238119005555,7619958237,Nathan Rajagopalan,22,Female,"H.No. 407, Sahota Zila, Jhansi 888982",Medium,Yes,2,Chandran,78.0,Father,764304228066.0,Alexander,31.0,Father,793213865331.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,42.05,24,32.84,6,8.42,6,11.22,1.5,1.89,3,4.79,3,5.9,2.25,3.13,2.25,3.23,2.25,3.85,80.25,117.32,146.19,1,Duplicate Aadhaar detected; Ration ID duplicated across households; Overclaim detected beyond entitled quota,1,1,0,0,1,0,0
9271375678,888837142411,8320055708,Sai Nayar,82,Female,"89, Ratta Nagar, Bhind-611370",Low,Yes,4,Xalak,81.0,Son,732515151621.0,Ira,87.0,Daughter,213251144183.0,Zinal,43.0,Spouse,579296859655.0,Jeevika,79.0,Father,651766041622.0,0,0.0,0,0.0,50,73.22,40,78.64,10,18.6,10,17.24,2.5,3.73,5,9.72,5,6.85,3.75,6.38,3.75,7.17,3.75,4.94,133.75,226.49,169.34,1,Ration ID duplicated across households; Overclaim detected beyond entitled quota,0,1,0,0,1,0,0
8791596168,907967895540,9680984850,Siddharth Dalal,120,Female,"H.No. 28, Purohit Zila, Gulbarga-071532",High,Yes,9,Simon,28.0,Son,537934889586.0,Pushti,6.0,Mother,121372434968.0,Pooja,22.0,Father,644012624878.0,Wazir,38.0,Father,738718783841.0,Chameli,23.0,Father,786618651616.0,100,140.36,80,134.36,20,26.37,20,27.8,5.0,9.97,10,15.45,10,14.91,7.5,13.12,7.5,9.86,7.5,10.57,267.5,402.77,150.57,1,High-income household availing subsidy; Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,1,1,1,0
3010359813,678726232278,9858282362,Sai Mand,7,Female,"H.No. 859, Badal Road, Thoothukudi 473245",High,Yes,9,Faqid,42.0,Father,338971006012.0,Yagnesh,90.0,Mother,717051477312.0,Yatin,12.0,Daughter,988192537905.0,Forum,54.0,Son,113568092241.0,Hitesh,26.0,Son,495136136742.0,100,164.64,80,128.43,20,39.84,20,38.93,5.0,7.54,10,14.02,10,17.45,7.5,13.97,7.5,9.81,7.5,11.78,267.5,446.41,166.88,1,High-income household availing subsidy; Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,1,1,1,0
5709385092,728404564886,9412490880,Watika Cherian,85,Female,"H.No. 84, Sathe Nagar, Rajpur Sonarpur-845151",Medium,Yes,5,Jagdish,44.0,Father,214967213896.0,Kamya,30.0,Daughter,408434030432.0,Reva,38.0,Spouse,180102431681.0,Aarush,36.0,Son,712120825519.0,Banjeet,15.0,Daughter,879541955753.0,60,88.41,48,72.1,12,18.9,12,17.5,3.0,4.68,6,7.67,6,9.14,4.5,8.83,4.5,7.37,4.5,7.07,160.5,241.67,150.57,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
3999718844,706685581504,7690783724,Harini Tailor,120,Female,"560, Sankaran Circle, Mangalore 251155",High,Yes,10,Pranit,37.0,Son,807536237451.0,Anya,71.0,Mother,426243924066.0,Manbir,70.0,Daughter,806727059920.0,Oni,18.0,Father,144595072942.0,Agastya,77.0,Son,628259040349.0,110,211.28,88,150.57,22,28.22,22,29.48,5.5,9.83,11,15.59,11,13.24,8.25,12.68,8.25,10.32,8.25,11.13,294.25,492.34,167.32,1,Shared mobile number across multiple households; High-income household availing subsidy; Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,1,1,1,1,0
8610392603,901594977589,9663842055,Aayush Sane,88,Male,"21/52, Sekhon Ganj, Siwan 296408",Medium,Yes,7,Janani,80.0,Son,270666015477.0,Faris,24.0,Mother,121034411856.0,Aadi,10.0,Daughter,337759344608.0,Meghana,46.0,Son,616952639801.0,Naksh,42.0,Mother,369787472461.0,80,98.59,64,127.39,16,23.68,16,21.25,4.0,6.88,8,12.98,8,14.34,6.0,10.69,6.0,10.0,6.0,9.0,214.0,334.8,156.45,1,Duplicate Aadhaar detected; Overclaim detected beyond entitled quota; Dependents exceed legal limit,1,0,0,0,1,1,0
5802944872,115839644439,6611177779,Aarush Mandal,123,Male,"H.No. 460, Jaggi Path, Tenali 307265",High,Yes,9,Imaran,55.0,Daughter,942267177924.0,Sathvik,44.0,Son,272536913901.0,Amaira,16.0,Spouse,583325470203.0,Zehaan,11.0,Father,472338699070.0,Naksh,31.0,Spouse,222963732059.0,100,153.34,80,108.8,20,37.75,20,36.36,5.0,6.59,10,12.59,10,12.51,7.5,11.05,7.5,9.1,7.5,13.53,267.5,401.62,150.14,1,High-income household availing subsidy; Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,1,1,1,0
5614876445,103775176297,8778961057,Ganga Chad,93,Male,"H.No. 35, Sastry Chowk, Bardhaman 006716",Low,Yes,5,Gaurika,70.0,Mother,712145609587.0,Upma,34.0,Father,888107362225.0,Anjali,32.0,Spouse,772046074079.0,Neha,89.0,Son,190384010804.0,Theodore,31.0,Daughter,108370034525.0,60,119.53,48,64.38,12,16.54,12,22.05,3.0,5.94,6,8.49,6,7.66,4.5,8.03,4.5,7.27,4.5,6.08,160.5,265.97,165.71,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
6589616906,803129091898,9800128396,Chandani Madan,52,Male,"44, Mistry Ganj, Mathura-871386",High,Yes,2,Samaksh,71.0,Daughter,142976513160.0,Devika,27.0,Son,756668457232.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,41.06,24,29.66,6,7.23,6,10.81,1.5,2.73,3,5.86,3,3.96,2.25,3.73,2.25,3.22,2.25,3.13,80.25,111.39,138.8,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
4243609846,479079617741,9999164828,Wyatt Pal,102,Male,"569, Kapur Circle, Kalyan-Dombivli-516354",Medium,Yes,5,Mitali,50.0,Mother,269723431867.0,Manbir,13.0,Mother,535972741731.0,Sarthak,28.0,Daughter,352864315014.0,Varenya,55.0,Father,627551333460.0,Ekaja,73.0,Son,390639832371.0,60,78.55,48,85.2,12,16.44,12,23.75,3.0,5.5,6,7.77,6,11.53,4.5,8.52,4.5,6.2,4.5,6.21,160.5,249.67,155.56,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
1638375888,200654749435,6629219760,Mitali Dubey,108,Female,"H.No. 188, Issac Street, Kirari Suleman Nagar 230277",Low,Yes,10,Kalpit,22.0,Spouse,217866536004.0,Advika,58.0,Son,509160168646.0,Wriddhish,31.0,Father,699782781671.0,Vedant,72.0,Spouse,604387487467.0,Ekavir,30.0,Father,578846954381.0,110,132.85,88,156.64,22,27.61,22,35.4,5.5,6.83,11,18.43,11,15.15,8.25,14.78,8.25,9.95,8.25,15.59,294.25,433.23,147.23,1,Duplicate Aadhaar detected; Overclaim detected beyond entitled quota; Dependents exceed legal limit,1,0,0,0,1,1,0
5058461720,855172479202,6277995964,Anvi Khatri,76,Female,"59/379, Ganguly Zila, Surat-694642",Medium,Yes,10,Samuel,21.0,Daughter,587217853875.0,Balendra,62.0,Son,720021834593.0,Bhavini,84.0,Father,593278905744.0,Nathan,9.0,Mother,840060132281.0,Aahana,88.0,Daughter,291244339546.0,110,182.35,88,174.77,22,27.6,22,26.51,5.5,8.73,11,16.3,11,14.19,8.25,15.8,8.25,10.35,8.25,13.39,294.25,489.99,166.52,1,Ration ID duplicated across households; Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,1,0,0,1,1,0
1942479718,655881315625,8206384795,Madhavi Viswanathan,6,Female,"19, Tata Chowk, Gorakhpur-377145",Low,No,2,Vidhi,9.0,Spouse,496917173416.0,Nathaniel,37.0,Daughter,320270576243.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,54.99,24,31.47,6,10.33,6,10.83,1.5,2.93,3,5.09,3,4.85,2.25,3.58,2.25,2.83,2.25,3.99,80.25,130.89,163.1,1,Duplicate Aadhaar detected; Ration ID duplicated across households; Overclaim detected beyond entitled quota,1,1,0,0,1,0,0
3303529761,442604347994,8251265103,Naksh Prakash,128,Female,"88/323, Chandran Circle, Alwar 684919",Medium,No,10,Yachana,11.0,Father,732870252962.0,Andrew,35.0,Mother,551786717317.0,Daniel,58.0,Son,271889117809.0,Varenya,45.0,Spouse,301766301325.0,Andrew,8.0,Daughter,958261574713.0,110,132.6,88,157.37,22,40.01,22,42.24,5.5,7.45,11,13.65,11,17.29,8.25,13.84,8.25,13.67,8.25,12.12,294.25,450.24,153.01,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
6360937286,111469551091,9153138145,Fitan Nadig,13,Male,"947, Butala Circle, Munger-925995",High,Yes,6,Lakshit,56.0,Spouse,832447882239.0,Baghyawati,51.0,Father,705066498292.0,Ansh,75.0,Father,115210963253.0,Guneet,11.0,Mother,585768214497.0,Manthan,15.0,Father,264002381823.0,70,121.53,56,102.59,14,17.37,14,17.9,3.5,4.24,7,8.93,7,12.13,5.25,8.91,5.25,8.2,5.25,7.2,187.25,309.0,165.02,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
3596965532,720504448991,6199889294,Warda Muni,36,Male,"15/687, Raman Street, Shivpuri 146055",Medium,Yes,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,13.36,8,14.88,2,2.43,2,3.87,0.5,0.83,1,1.67,1,1.3,0.75,1.34,0.75,1.33,0.75,1.13,26.75,42.14,157.53,1,Overclaim detected beyond entitled quota,0,0,0,0,1,0,0
2034225057,389458216243,8370970595,Ikbal Apte,46,Male,"H.No. 10, Halder Street, Miryalaguda-064420",Low,Yes,10,Daksh,69.0,Father,956544451671.0,Zaitra,90.0,Daughter,559213723915.0,Raksha,64.0,Daughter,592209704274.0,Charita,1.0,Mother,709938498280.0,Harini,37.0,Father,134769109473.0,110,138.87,88,152.28,22,30.14,22,29.89,5.5,8.73,11,20.39,11,19.8,8.25,11.46,8.25,12.54,8.25,10.59,294.25,434.69,147.73,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
8239851231,324024331099,7468773193,Laban Dhingra,34,Female,"H.No. 68, Gaba Street, Baranagar-102135",High,Yes,1,Gayathri,17.0,Spouse,890182803406.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,36.73,16,29.49,4,7.44,4,5.09,1.0,1.98,2,3.66,2,3.91,1.5,2.72,1.5,1.82,1.5,2.8,53.5,95.64,178.77,1,Shared mobile number across multiple households; High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,1,1,1,0,0
8025070310,283789017752,6168864137,Radha Date,35,Male,"346, Batra Chowk, Jehanabad-690337",Medium,Yes,6,Sudiksha,84.0,Daughter,283398228414.0,Mohammed,76.0,Father,853924992636.0,Dalbir,21.0,Daughter,620300600717.0,Anthony,55.0,Father,858188250772.0,Abhimanyu,14.0,Son,580601986785.0,70,118.45,56,94.87,14,19.27,14,25.01,3.5,4.58,7,11.27,7,8.72,5.25,7.81,5.25,10.2,5.25,8.17,187.25,308.35,164.67,1,Duplicate Aadhaar detected; Overclaim detected beyond entitled quota,1,0,0,0,1,0,0
7962978975,403272297597,7150495655,Tanveer Malhotra,126,Male,"H.No. 78, Sem Road, Ahmednagar-617246",Low,No,8,Adweta,24.0,Daughter,152417556151.0,Vincent,46.0,Son,344829758581.0,Udyati,55.0,Daughter,325966201162.0,Raghav,87.0,Spouse,141069664892.0,Rehaan,31.0,Son,706394068470.0,90,119.07,72,127.2,18,26.3,18,29.18,4.5,7.19,9,14.42,9,13.38,6.75,9.3,6.75,12.57,6.75,11.69,240.75,370.3,153.81,1,Ration ID duplicated across households; Shared mobile number across multiple households; Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,1,1,0,1,1,0
4848529869,633549648836,6835652157,Qabil Nath,17,Male,"44/74, Shanker Nagar, Bhatpara-598343",High,Yes,6,Quincy,81.0,Spouse,530569084001.0,Samesh,72.0,Daughter,625223363013.0,Yashoda,63.0,Spouse,606405960436.0,Pushti,43.0,Father,205332242847.0,Yatan,60.0,Spouse,607777548867.0,70,133.97,56,109.41,14,18.24,14,18.95,3.5,5.96,7,8.58,7,9.58,5.25,8.65,5.25,9.21,5.25,8.8,187.25,331.35,176.96,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
5412597481,287620080348,8990643400,Oscar Boase,99,Male,"46/91, Kunda Zila, Varanasi-330483",Medium,No,1,Dipta,12.0,Son,225381727820.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,36.55,16,23.42,4,5.57,4,5.57,1.0,1.22,2,3.05,2,2.73,1.5,2.34,1.5,1.91,1.5,2.99,53.5,85.35,159.53,1,Duplicate Aadhaar detected; Ration ID duplicated across households; Overclaim detected beyond entitled quota,1,1,0,0,1,0,0
5803114079,632460192171,8313057565,Gavin Agrawal,68,Female,"H.No. 097, Manne Zila, Patiala 849935",High,Yes,1,Chandran,14.0,Son,436995236026.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,38.61,16,22.3,4,6.73,4,4.93,1.0,1.91,2,2.47,2,3.12,1.5,2.13,1.5,2.11,1.5,1.89,53.5,86.2,161.12,1,Ration ID duplicated across households; High-income household availing subsidy; Overclaim detected beyond entitled quota,0,1,0,1,1,0,0
3015198099,408384083914,8123801333,Benjamin Ghose,78,Female,"98, Pingle Zila, Bettiah-281181",Medium,No,2,Dayita,82.0,Father,605117476223.0,Imaran,21.0,Father,876265096831.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,36.06,24,37.4,6,7.83,6,11.53,1.5,2.65,3,3.63,3,5.24,2.25,3.44,2.25,3.01,2.25,3.23,80.25,114.02,142.08,1,Ration ID duplicated across households; Shared mobile number across multiple households; Overclaim detected beyond entitled quota,0,1,1,0,1,0,0
9388885893,429345106927,9247927736,Tanish Krishna,7,Female,"H.No. 24, Dara, Mira-Bhayandar 519034",Low,No,7,Aahana,88.0,Daughter,415803299810.0,Madhav,31.0,Daughter,792780699471.0,Radha,61.0,Mother,610103845608.0,Ekalinga,49.0,Spouse,938871474976.0,Eshana,3.0,Spouse,966677635051.0,80,98.86,64,126.1,16,20.86,16,22.62,4.0,7.06,8,10.81,8,11.79,6.0,10.65,6.0,10.64,6.0,7.66,214.0,327.05,152.83,1,Shared mobile number across multiple households; Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,1,0,1,1,0
9453377070,421966534774,6592690940,Shaurya Sandal,94,Female,"H.No. 566, Sankar Road, Machilipatnam-101218",Medium,Yes,10,Jatin,9.0,Spouse,456062589588.0,Krishna,12.0,Spouse,573562387361.0,Arjun,35.0,Spouse,679488426236.0,Bakhshi,44.0,Daughter,388975630211.0,Samuel,5.0,Spouse,136227899405.0,110,191.13,88,148.56,22,38.79,22,40.95,5.5,8.01,11,21.11,11,16.05,8.25,16.08,8.25,10.66,8.25,13.66,294.25,505.0,171.62,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
6383540432,132152226199,9307267690,Naksh Mallick,42,Female,"07/17, Sethi Marg, Vijayanagaram-573303",High,Yes,8,Triveni,86.0,Mother,527271701617.0,Balendra,74.0,Son,691009771384.0,Sara,38.0,Mother,178825279745.0,Oni,37.0,Father,728155242186.0,Chaaya,37.0,Father,903618942084.0,90,128.27,72,107.29,18,25.24,18,25.32,4.5,8.13,9,13.72,9,14.74,6.75,10.59,6.75,11.36,6.75,10.02,240.75,354.68,147.32,1,High-income household availing subsidy; Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,1,1,1,0
1110595326,312031034847,9944707669,Pranav Ramachandran,128,Female,"394, Shetty, Tezpur 189656",Low,Yes,10,Nachiket,23.0,Mother,716723052666.0,Brinda,16.0,Daughter,231492941005.0,Widisha,13.0,Son,706386745436.0,Advika,58.0,Spouse,874321779241.0,Bhavna,15.0,Son,521983098226.0,110,197.6,88,133.78,22,35.98,22,41.83,5.5,7.08,11,18.32,11,21.91,8.25,14.47,8.25,15.96,8.25,12.92,294.25,499.85,169.87,1,Duplicate Aadhaar detected; Overclaim detected beyond entitled quota; Dependents exceed legal limit,1,0,0,0,1,1,0
2323993646,759877631432,6430843143,Qushi Lal,80,Male,"60/95, Bhalla Marg, Panvel-220359",Low,No,5,Bachittar,6.0,Daughter,990145314109.0,Hemal,14.0,Mother,615487912939.0,Maanav,60.0,Mother,377757835215.0,Ansh,73.0,Father,382198318972.0,Indira,22.0,Father,417317343984.0,60,113.46,48,83.86,12,19.76,12,17.18,3.0,4.87,6,11.51,6,8.71,4.5,6.72,4.5,5.5,4.5,7.87,160.5,279.44,174.11,1,Duplicate Aadhaar detected; Overclaim detected beyond entitled quota,1,0,0,0,1,0,0
7383215799,420133247955,6840239640,Amol Golla,100,Male,"78, Memon Marg, Chennai-557561",Medium,No,6,Deepa,59.0,Daughter,643876041936.0,Radha,9.0,Mother,719018437764.0,Charan,66.0,Spouse,169410660964.0,Frederick,29.0,Father,435629968744.0,Yatin,13.0,Daughter,105867822447.0,70,91.73,56,111.28,14,22.63,14,19.79,3.5,6.22,7,13.35,7,10.96,5.25,7.45,5.25,9.84,5.25,7.55,187.25,300.8,160.64,1,Ration ID duplicated across households; Overclaim detected beyond entitled quota,0,1,0,0,1,0,0
1071474242,208471678144,6901678645,Ekta Chokshi,67,Female,"38, Thakur, Bhind-315345",Medium,No,5,Vanya,72.0,Father,720879760507.0,Libni,16.0,Daughter,522905757507.0,Hemang,51.0,Spouse,858204355774.0,Oni,59.0,Father,343733266480.0,Teerth,65.0,Son,139352715814.0,60,90.86,48,85.99,12,18.28,12,18.14,3.0,4.21,6,8.71,6,11.67,4.5,8.49,4.5,7.04,4.5,7.65,160.5,261.04,162.64,1,Shared mobile number across multiple households; Overclaim detected beyond entitled quota,0,0,1,0,1,0,0
9429199437,470637953526,6400651099,Thomas Sane,47,Female,"94, Grewal Circle, North Dumdum 121155",Low,Yes,8,Orinder,51.0,Son,630288516245.0,Jai,26.0,Mother,984106981578.0,Panini,25.0,Daughter,239430465038.0,Forum,27.0,Spouse,220631474941.0,Edhitha,52.0,Daughter,771753927193.0,90,143.83,72,96.59,18,29.89,18,24.85,4.5,6.68,9,12.37,9,17.66,6.75,8.32,6.75,8.89,6.75,8.77,240.75,357.85,148.64,1,Overclaim detected beyond entitled quota; Dependents exceed legal limit,0,0,0,0,1,1,0
2452409728,483172257339,7255024802,Isaiah Pandit,98,Female,"H.No. 386, Saxena Zila, Sagar-327712",High,Yes,1,Manya,66.0,Father,102750787601.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,26.68,16,29.66,4,7.93,4,7.02,1.0,1.5,2,3.95,2,3.7,1.5,1.85,1.5,2.36,1.5,1.81,53.5,86.46,161.61,1,High-income household availing subsidy; Overclaim detected beyond entitled quota,0,0,0,1,1,0,0
